item,itemLabel,itemDescription,coordinate,instance_ofLabel,named_afters,named_afterLabel,named_afterDescriptions,named_after_instance_ofLabels,named_after_genderLabel,postal_codes,length,inception,place_of_birth,place_of_death,citizenships,occupations,birth_years,death_years
http://www.wikidata.org/entity/Q99397620,Wiesenstraße (Weißig),Innerortsstraße in Dresden,Point(13.87872 51.06189),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397621,Wiesenweg (Cossebaude),Innerortsstraße in Dresden,Point(13.609786 51.08052),Innerortsstraße,,,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q99397622,Feldweg,Straße in Dresden-Zschieren,Point(13.874374 50.991033),Innerortsstraße,,,,,,01259,,,,,,,,
http://www.wikidata.org/entity/Q99397623,Wiesenweg (Pappritz),Innerortsstraße in Dresden,Point(13.8582 51.038464),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397624,Wiesenweg (Schönborn),Innerortsstraße in Dresden,Point(13.869046 51.147027),Innerortsstraße,,,,,,01465,,,,,,,,
http://www.wikidata.org/entity/Q99397625,Wildbergstraße,Innerortsstraße in Dresden-Stetzsch,Point(13.651954 51.081238),Innerortsstraße,http://www.wikidata.org/entity/Q2570403,Wildberg,,,,01157,,,,,,,,
http://www.wikidata.org/entity/Q99397628,Wilhelm-Franz-Straße,Innerortsstraße in Dresden-Cotta,Point(13.681619 51.049663),Innerortsstraße,,,,,,01157,,,,,,,,
http://www.wikidata.org/entity/Q99397631,Übigauer Straße,Innerortsstraße in Dresden,Point(13.675013 51.081057),Innerortsstraße,http://www.wikidata.org/entity/Q8955,Übigau,,,,01139,,,,,,,,
http://www.wikidata.org/entity/Q99397639,Wilschdorfer Landstraße,Innerortsstraße in Dresden,Point(13.731435 51.126426),Innerortsstraße,http://www.wikidata.org/entity/Q2582505,Wilschdorf,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q99397641,Zur Bockmühle,Innerortsstraße in Dresden,Point(13.881116 51.036031),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397642,Wilthener Straße,Innerortsstraße in Dresden,Point(13.846842 51.059607),Innerortsstraße,http://www.wikidata.org/entity/Q268,Posen,,,,01324,,,,,,,,
http://www.wikidata.org/entity/Q99397642,Wilthener Straße,Innerortsstraße in Dresden,Point(13.846842 51.059607),Innerortsstraße,http://www.wikidata.org/entity/Q81756,Wilthen,,,,01324,,,,,,,,
http://www.wikidata.org/entity/Q99397644,Windmühlenweg,Innerortsstraße in Dresden,Point(13.64797 51.09193),Innerortsstraße,http://www.wikidata.org/entity/Q1474912,Gohliser Windmühle,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q99397645,Windmühlenweg,Innerortsstraße in Dresden-Klotzsche,Point(13.757151 51.116951),Innerortsstraße,,,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q99397647,Winkelweg,Innerortsstraße in Dresden,Point(13.775514 51.118339),Innerortsstraße,,,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q99397648,Winzerstraße,Innerortsstraße in Dresden-Cossebaude,Point(13.62517 51.08492),Innerortsstraße,,,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q99397715,Bergstraße,Innerortsstraße in Dresden-Cossebaude,Point(13.62937 51.08413),Innerortsstraße,,,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q99397716,Wismarer Straße,Innerortsstraße in Dresden,Point(13.77151 51.10969),Innerortsstraße,http://www.wikidata.org/entity/Q7030,Wismar,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q99397718,Wohnweg,Innerortsstraße in Dresden,Point(13.8483 51.02926),Innerortsstraße,,,,,,01326,,,,,,,,
http://www.wikidata.org/entity/Q99397720,Wolgaster Straße,Innerortsstraße in Dresden,Point(13.78809 51.11556),Innerortsstraße,http://www.wikidata.org/entity/Q492543,Wolgast,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q99397721,Wirtschaftsweg,Innerortsstraße in Dresden,Point(13.66165 51.06416),Innerortsstraße,,,,,,01157,,,,,,,,
http://www.wikidata.org/entity/Q99397723,Wurgwitzer Landstraße,Innerortsstraße in Dresden,Point(13.60546 51.03421),Innerortsstraße,http://www.wikidata.org/entity/Q6392,Wurgwitz,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q99397724,Wurgwitzer Straße,Innerortsstraße in Dresden,Point(13.68229 51.02335),Innerortsstraße,http://www.wikidata.org/entity/Q6392,Wurgwitz,,,,01187,,,,,,,,
http://www.wikidata.org/entity/Q99397726,Wünschendorfer Straße,Innerortsstraße in Dresden,Point(13.882646 51.012598),Innerortsstraße,http://www.wikidata.org/entity/Q2596655,Wünschendorf,,,,01326,,,,,,,,
http://www.wikidata.org/entity/Q99397729,Wölfnitzstraße,Innerortsstraße in Dresden,Point(13.71703 51.05154),Innerortsstraße,http://www.wikidata.org/entity/Q2596418,Wölfnitz,,,,01159,,,,,,,,
http://www.wikidata.org/entity/Q99397730,Zachengrundring,Straße in Dresden-Gönnsdorf,Point(13.860114 51.046734),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397731,Zachenweg,Innerortsstraße in Dresden,Point(13.86659 51.04756),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397732,Zaschendorfer Straße,Innerortsstraße in Dresden-Reitzendorf,Point(13.90488 51.02208),Innerortsstraße,http://www.wikidata.org/entity/Q148183,Zaschendorf,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397733,Zaschendorfer Straße,Innerortsstraße in Dresden-Rochwitz,Point(13.84521 51.04775),Innerortsstraße,http://www.wikidata.org/entity/Q148183,Zaschendorf,,,,01326,,,,,,,,
http://www.wikidata.org/entity/Q99397734,Zaunkönigweg,Innerortsstraße in Dresden,Point(13.79627 51.14386),Innerortsstraße,http://www.wikidata.org/entity/Q25740,Zaunkönig,,,,01108,,,,,,,,
http://www.wikidata.org/entity/Q99397735,Zeisigweg,Innerortsstraße in Dresden,Point(13.788479 51.010419),Innerortsstraße,http://www.wikidata.org/entity/Q5261336,Spinus,,,,01237,,,,,,,,
http://www.wikidata.org/entity/Q99397737,Zschierbachweg,Innerortsstraße in Dresden,Point(13.847491 51.012619),Innerortsstraße,http://www.wikidata.org/entity/Q1564654,Lockwitzbach,,,,01259,,,,,,,,
http://www.wikidata.org/entity/Q99397740,Zitzschewiger Straße,Innerortsstraße in Dresden,Point(13.67911 51.08912),Innerortsstraße,http://www.wikidata.org/entity/Q206739,Zitzschewig,,,,01139,,,,,,,,
http://www.wikidata.org/entity/Q99397741,Zschaukegraben,Innerortsstraße in Dresden,Point(13.721488 51.010625),Innerortsstraße,http://www.wikidata.org/entity/Q58213960,Zschauke,,,,01217,,,,,,,,
http://www.wikidata.org/entity/Q99397743,Zschierener Elbstraße,Innerortsstraße in Dresden,Point(13.875775 50.989544),Innerortsstraße,http://www.wikidata.org/entity/Q1644,Elbe,,,,01259,,,,,,,,
http://www.wikidata.org/entity/Q99397743,Zschierener Elbstraße,Innerortsstraße in Dresden,Point(13.875775 50.989544),Innerortsstraße,http://www.wikidata.org/entity/Q227251,Zschieren,,,,01259,,,,,,,,
http://www.wikidata.org/entity/Q99738024,Lindenplatz,Platz in Dresden,Point(13.66233 51.06988),Platz,http://www.wikidata.org/entity/Q127849,Linde,,,,,,,,,,,,
http://www.wikidata.org/entity/Q99738171,Strehlener Platz,Platz in Dresden,Point(13.74926 51.03382),Platz,http://www.wikidata.org/entity/Q1336962,Strehlen,,,,01219,,,,,,,,
http://www.wikidata.org/entity/Q109812689,Reutlinger Weg,Straße in Dresden,Point(13.70414 51.0078),Innerortsstraße,http://www.wikidata.org/entity/Q3085,Reutlingen,,,,01189,,,,,,,,
http://www.wikidata.org/entity/Q109813193,Sanatoriumsweg,Straße in Dresden,Point(13.83564 51.04153),Innerortsstraße,,,,,,01326,,,,,,,,
http://www.wikidata.org/entity/Q110049021,Juliusweg,Straße in Dresden,Point(13.8525 51.0649),Innerortsstraße,,,,,,01324,,,,,,,,
http://www.wikidata.org/entity/Q110279489,Koreanischer Platz,"Platz in Dresden, Sachsen",Point(13.72045 51.05522),Innerortsstraße,http://www.wikidata.org/entity/Q18097,Korea,,,,01067,,,,,,,,
http://www.wikidata.org/entity/Q110928146,An der Falkenbrücke,ehemalige Straße in Dresden; teilweise baulich noch vorhanden und der Zwickauer Straße zugeordnet,Point(13.72198 51.04313),Innerortsstraße,http://www.wikidata.org/entity/Q28936900,Falkenbrücke,,,,01069,,,,,,,,
http://www.wikidata.org/entity/Q111083050,Grenzweg,Innerortststraße in Dresden-Weißig,Point(13.86873 51.06391),Innerortsstraße,http://www.wikidata.org/entity/Q133346,Grenze,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q112127417,Serrestraße,ehemalige Straße in Dresden,Point(13.746721 51.049656),Innerortsstraße,http://www.wikidata.org/entity/Q1458115,Friedrich Anton Serre,,,männlich,,,,Bydgoszcz,Dresden,,Offizier,1789,1863
http://www.wikidata.org/entity/Q113290886,Große Zwingerstraße,ehemalige Straße in Dresden,Point(13.731231 51.050897),Innerortsstraße,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q114607408,Alleegäßchen,ehemalige Straße in Dresden,Point(13.742514 51.058621),Innerortsstraße,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q114735355,Bartholomäistraße,ehemalige Straße in Dresden in der Willsdruffer Vorstadt,Point(13.724325 51.048822),Innerortsstraße,http://www.wikidata.org/entity/Q114735380,Bartholomäushospital,,,,,,1865-01-01T00:00:00Z,,,,,,
http://www.wikidata.org/entity/Q114755124,Blockhausgäßchen,ehemalige Straße in Dresden,Point(13.740444 51.057549),Innerortsstraße,http://www.wikidata.org/entity/Q884737,Blockhaus (Dresden),,,,,,,,,,,,
http://www.wikidata.org/entity/Q114785320,Borngasse,ehemalige Straße in Dresden,Point(13.743512 51.047155),Innerortsstraße,http://www.wikidata.org/entity/Q43483,Brunnen,,,,,,,,,,,,
http://www.wikidata.org/entity/Q114785355,Briestraße,ehemalige Straße in Dresden,Point(13.745046 51.058018),Innerortsstraße,http://www.wikidata.org/entity/Q369954,Bry-sur-Marne,,,,,,,,,,,,
http://www.wikidata.org/entity/Q115251811,Hangweg,Straße in Cossebaude,Point(13.620522 51.087184),Innerortsstraße,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q115946270,Stallgäßchen,Gäßchen in der Dresdner Wilsdruffer Vorstadt von der Ostra-Allee nach dem Königlichen Stallgebäude (Marstall).,Point(13.730493 51.054978),Innerortsstraße,http://www.wikidata.org/entity/Q1796158,Königlicher Marstall (Dresden),,,,,,,,,,,,
http://www.wikidata.org/entity/Q116038000,Südweg,Straße in Dresden,Point(13.63989 51.09069),Innerortsstraße,http://www.wikidata.org/entity/Q667,Süden,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q116729022,Gewandhausplatz,"ehemaliger Platz in Dresden, Germany",Point(13.741769 51.04826),Platz,http://www.wikidata.org/entity/Q1520340,Gewandhaus (Dresden),,,,,,,,,,,,
http://www.wikidata.org/entity/Q124029269,Schützenweg,Weg in Dresden,Point(13.7809 51.0767),Innerortsstraße,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q125377378,"Auguste-Lewinsohn-Straße, Dresden",Straße in Dresden,Point(13.769894 51.073283),Innerortsstraße,http://www.wikidata.org/entity/Q106031343,Auguste Lewinsohn,,,weiblich,01099,,,,,,Politiker,1868,1957
http://www.wikidata.org/entity/Q129566150,Robert-Bosch-Ring,Innerortstraße in Dresden,Point(13.739787 51.128832),Innerortsstraße,,,,,,01109,,2021-01-01T00:00:00Z,,,,,,
http://www.wikidata.org/entity/Q131699555,Striesener Platz,ehemaliger Platz in Dresden,Point(13.761796 51.049274),Platz,http://www.wikidata.org/entity/Q8954,Striesen,,,,,,1870-01-01T00:00:00Z,,,,,,
http://www.wikidata.org/entity/Q99397329,Steinweg,Innerortsstraße in Dresden,Point(13.843239 51.12262),Innerortsstraße,,,,,,01465,,,,,,,,
http://www.wikidata.org/entity/Q99397331,Zur Schule,Innerortsstraße in Dresden,Point(13.853809 50.99933),Innerortsstraße,,,,,,01259,,,,,,,,
http://www.wikidata.org/entity/Q99397332,Stendaler Straße,Innerortsstraße in Dresden-Klotzsche,Point(13.785837 51.118992),Innerortsstraße,http://www.wikidata.org/entity/Q7082,Stendal,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q99397334,Sternweg,Innerortsstraße in Dresden,Point(13.69715 51.10344),Innerortsstraße,,,,,,01129,,,,,,,,
http://www.wikidata.org/entity/Q99397335,Stieglitzweg,Innerortsstraße in Dresden,Point(13.803161 51.146142),Innerortsstraße,http://www.wikidata.org/entity/Q25418,Stieglitz,,,,01108,,,,,,,,
http://www.wikidata.org/entity/Q99397336,Stiehlerstraße,Innerortsstraße in Dresden,Point(13.84951 51.12605),Innerortsstraße,,,,,,01465,,,,,,,,
http://www.wikidata.org/entity/Q99397337,Stiller Winkel,Innerortsstraße in Dresden,Point(13.84833 51.03342),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397339,Strauchweg,Innerortsstraße in Dresden,Point(13.8706 51.06844),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397403,Stralsunder Straße,Innerortsstraße in Dresden,Point(13.77797 51.11482),Innerortsstraße,http://www.wikidata.org/entity/Q4065,Stralsund,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q99397404,Straußstraße,Innerortsstraße in Dresden,Point(13.8346 51.06127),Innerortsstraße,http://www.wikidata.org/entity/Q111056991,Moritz August Strauß,,,männlich,01324,,,,,,"Gemeindevorsteher, Lehrer",1835,1904
http://www.wikidata.org/entity/Q99397405,Straße des Friedens,Straße in Dresden-Pappritz,Point(13.85367 51.03581),Innerortsstraße,http://www.wikidata.org/entity/Q454,Frieden,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397406,Striesener Weg,ehemalige Innerortsstraße in Dresden,Point(13.806496 51.030969),Innerortsstraße,http://www.wikidata.org/entity/Q8954,Striesen,,,,01277,,,,,,,,
http://www.wikidata.org/entity/Q99397407,Stufenweg,Innerortsstraße in Dresden,Point(13.8287 51.05769),Innerortsstraße,,,,,,01326,,,,,,,,
http://www.wikidata.org/entity/Q99397409,Stöckigtweg,Innerortsstraße in Dresden,Point(13.65075 51.08547),Innerortsstraße,http://www.wikidata.org/entity/Q1434274,Agronym,,,,01157,,,,,,,,
http://www.wikidata.org/entity/Q99397410,Südstraße,Innerortsstraße in Dresden-Gohlis,Point(13.64159 51.09357),Innerortsstraße,http://www.wikidata.org/entity/Q667,Süden,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q99397413,Südwesthang,Innerortsstraße in Dresden,Point(13.69015 51.02873),Innerortsstraße,,,,,,01187,,,,,,,,
http://www.wikidata.org/entity/Q99397414,Südstraße,Innerortsstraße in Dresden-Weißig,Point(13.88545 51.05858),Innerortsstraße,http://www.wikidata.org/entity/Q667,Süden,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397415,Söbrigener Straße,Innerortsstraße in Dresden,Point(13.879183 50.99842),Innerortsstraße,http://www.wikidata.org/entity/Q2379589,Söbrigen,,,,01326,,,,,,,,
http://www.wikidata.org/entity/Q99397416,Loschwitzer Wiesenweg,Weg an der Elbe in Dresden,Point(13.817556 51.047454),Innerortsstraße,,,,,,01326,,,,,,,,
http://www.wikidata.org/entity/Q99397419,Talblick,Innerortsstraße in Dresden-Dölzschen,Point(13.69134 51.02568),Innerortsstraße,,,,,,01187,,,,,,,,
http://www.wikidata.org/entity/Q99397420,Talblick,Innerortsstraße in Dresden-Zaschendorf,Point(13.90991 51.01803),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397421,Talstraße,Innerortsstraße in Dresden-Cossebaude,Point(13.6227 51.08096),Innerortsstraße,,,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q99397422,Talstraße,Innerortsstraße in Dresden-Weißig,Point(13.89642 51.05644),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397423,Eichbuschweg,"Innerortsstraße in Dresden-Hosterwitz, Sachsen",Point(13.86471 51.01506),Innerortsstraße,http://www.wikidata.org/entity/Q1301291,Eichbusch,,,,01326,,,,,,,,
http://www.wikidata.org/entity/Q99397425,Forststraße (Langebrück),Innerortsstraße in Dresden,Point(13.8446 51.126),Innerortsstraße,,,,,,01465,,,,,,,,
http://www.wikidata.org/entity/Q99397426,Tannenweg,Straße in Dresden-Weißig,Point(13.87 51.06357),Innerortsstraße,http://www.wikidata.org/entity/Q25350,Tannen,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397427,Taubenheimer Straße,Innerortsstraße in Dresden,Point(13.85383 51.05911),Innerortsstraße,http://www.wikidata.org/entity/Q160815,Taubenheim/Spree,,,,01324,,,,,,,,
http://www.wikidata.org/entity/Q99397428,Zur Eiche,Innerortsstraße in Dresden,Point(13.778291 50.992652),Innerortsstraße,http://www.wikidata.org/entity/Q12004,Eichen,,,,01239,,,,,,,,
http://www.wikidata.org/entity/Q99397429,Tauberthstraße,Innerortsstraße in Dresden,Point(13.690895 51.068269),Innerortsstraße,http://www.wikidata.org/entity/Q55900984,Otto Volkmar Tauberth,,,männlich,01139,,,,,,Ingenieur,1816,1871
http://www.wikidata.org/entity/Q99397430,Teichdamm,Straße in Dresden-Eschdorf,Point(13.946145 51.036025),Innerortsstraße,,,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397431,Teichweg,Innerortsstraße in Dresden,Point(13.592922 51.055958),Innerortsstraße,,,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q99397432,Teplitzer Straße,Innerortsstraße in Dresden,Point(13.754826 51.026975),Innerortsstraße,http://www.wikidata.org/entity/Q146342,Teplitz,,,,01219,,,,,,,,
http://www.wikidata.org/entity/Q99397433,Theisewitzer Straße,Innerortsstraße in Dresden,Point(13.74457 51.01149),Innerortsstraße,http://www.wikidata.org/entity/Q2416534,Theisewitz,,,,01217,,,,,,,,
http://www.wikidata.org/entity/Q99397437,Thürmsdorfer Straße,Innerortsstraße in Dresden,Point(13.844786 50.998372),Innerortsstraße,http://www.wikidata.org/entity/Q12355895,Thürmsdorf,,,,01259,,,,,,,,
http://www.wikidata.org/entity/Q99397439,Tichystraße,Innerortsstraße in Dresden,Point(13.776786 51.118434),Innerortsstraße,http://www.wikidata.org/entity/Q50359836,Hans Tichy,,,männlich,01109,,,Szklarska Poręba,,,Rheumatologe,1888,1970
http://www.wikidata.org/entity/Q99397443,Tirmannstraße,Innerortsstraße in Dresden,Point(13.736743 51.018222),Innerortsstraße,http://www.wikidata.org/entity/Q15647280,Nicolaus Tirmann,,,männlich,01217,,,,Dresden,,Politiker,1350,1437
http://www.wikidata.org/entity/Q99397446,Tischerstraße,Innerortsstraße in Dresden,Point(13.776087 51.044274),Innerortsstraße,,,,,,01309,,,,,,,,
http://www.wikidata.org/entity/Q99397449,Trachauer Heideweg,Innerortsstraße in Dresden,Point(13.7277 51.092258),Innerortsstraße,http://www.wikidata.org/entity/Q1805303,Trachau,,,,01129,,,,,,,,
http://www.wikidata.org/entity/Q99397451,Traubelstraße,Innerortsstraße in Dresden,Point(13.792903 51.121492),Innerortsstraße,,,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q99397455,Trebeweg,Innerortsstraße in Dresden,Point(13.862104 51.053982),Innerortsstraße,,,,,,01324,,,,,,,,
http://www.wikidata.org/entity/Q99397461,Tännichtgrundstraße,Innerortsstraße in Dresden,Point(13.599618 51.091707),Innerortsstraße,,,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q99397465,Ullersdorf-Langebrücker Straße,Innerortsstraße in Dresden,Point(13.857068 51.113218),Innerortsstraße,http://www.wikidata.org/entity/Q1804939,Langebrück,,,,01099,,,,,,,,
http://www.wikidata.org/entity/Q99397465,Ullersdorf-Langebrücker Straße,Innerortsstraße in Dresden,Point(13.857068 51.113218),Innerortsstraße,http://www.wikidata.org/entity/Q2475198,Ullersdorf,,,,01099,,,,,,,,
http://www.wikidata.org/entity/Q99397468,Ullersdorfer Landstraße,Innerortsstraße in Dresden,Point(13.874 51.0706),Innerortsstraße,http://www.wikidata.org/entity/Q2475198,Ullersdorf,,,,01328,,,,,,,,
http://www.wikidata.org/entity/Q99397471,Ulmenweg,Innerortsstraße in Dresden,Point(13.643292 51.037496),Innerortsstraße,http://www.wikidata.org/entity/Q131113,Ulmen,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q99397473,Unkersdorfer Landstraße,Innerortsstraße in Dresden,Point(13.596689 51.072582),Innerortsstraße,http://www.wikidata.org/entity/Q110653,Unkersdorf,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q99397474,Unkersdorfer Weg,Innerortsstraße in Dresden,Point(13.605533 51.065293),Innerortsstraße,http://www.wikidata.org/entity/Q110653,Unkersdorf,,,,01156,,,,,,,,
http://www.wikidata.org/entity/Q99397475,Urnenfeldweg,Innerortsstraße in Dresden,Point(13.750651 51.11359),Innerortsstraße,,,,,,01109,,,,,,,,
http://www.wikidata.org/entity/Q99397477,Valeria-Kratina-Weg,Innerortsstraße in Dresden,Point(13.754468 51.114855),Innerortsstraße,http://www.wikidata.org/entity/Q59601762,Valeria Kratina,,,weiblich,01109,,,Dresden,,,"Balletttänzer, Lehrer",1892,1983
http://www.wikidata.org/entity/Q99397478,Valtenbergstraße,Innerortsstraße in Dresden,Point(13.83183 51.05689),Innerortsstraße,http://www.wikidata.org/entity/Q160177,Valtenberg,,,,01326,,,,,,,,
http://www.wikidata.org/entity/Q99397484,Viehbotsche,Innerortsstraße in Dresden,Point(13.89723 51.004864),Innerortsstraße,,,,,,01326,,,,,,,,
